id,tweet_text,categorie
implicit_hate_2510,""" also jewish people are smarter and have distinct personality traits they tend to share that makes them successful . but that's the only exception "" "" """,implicit
implicit_hate_2511,""" they look white to me . "" "" - jewred taylor """,implicit
implicit_hate_2512,""" whiteness wounds others . understanding this is critical to anti-racist work in white spaces . "" "" this is ridiculously racist by itself . """,implicit
implicit_hate_2513,"#makeacelebrityirish samuel l jacknazi #samjacknazi "" : happy #stpatricksday ; #ireland #aryan "" "" #racetogether # 8 """,implicit
implicit_hate_2514,"all of these "" kinks "" "" seem to be designed to emasculate the white male while encouraging the destruction of the white family . """,implicit
implicit_hate_2515,"and after they are done fighting the other muslims ? they come after us . "" do some reading "" "" ! ! """,implicit
implicit_hate_2516,"huge amt of fake chinese asylum & against usa we are being trojan horsed on borders otm "" other than mexicans "" "" """,implicit
implicit_hate_2517,"i am an immigrant vickie i don't see "" white christian "" "" males as a threat . you however are blinded by ignorance & hate . sucks to be you ! """,implicit
implicit_hate_2518,"i am going to bring down america by funding black hate groups . we will put "" them "" "" in a mental trap and make "" "" them "" "" blame white people . ... """,implicit
implicit_hate_2519,"i regard hitler + napoleon as "" the emperors of the white race "" "" . they ruled europe . greatest thing since rome ! ! """,implicit
implicit_hate_2520,"i rt to show how silly the notion is that your obligations to your people end at your doorstep . it's us vs . the "" bugs . "" "" """,implicit
implicit_hate_2521,"if "" black lives matter "" "" why didn't that innocent 9 yr old's life matter when killed by a thug ? because black lies matter . """,implicit
implicit_hate_2522,"in this article white nationalists bred in america are defining their national identity - swallowing the "" red pill "" "" """,implicit
implicit_hate_2523,"jeb bush : "" have hispanic children . i have hispanic grandchildren . i'm part of the community . "" "" #cuckservative """,implicit
implicit_hate_2524,"jews splc hysterically demonize "" racist "" "" "" "" white supremacist "" "" websites : """,implicit
implicit_hate_2525,"new video : "" madness at #mizzou : black hysteria and white cowardice "" "" #tcot #altright """,implicit
implicit_hate_2526,"oh and the group that kills children are "" white "" "" too . """,implicit
implicit_hate_2527,"philo-sem = expectedphilo white = "" racist "" "" "" "" hate "" "" anti-racist is a code word for #antiwhite #whitegenocide """,implicit
implicit_hate_2528,"proliferating anti-white agenda "" """,implicit
implicit_hate_2529,"rt "" hutterites are a white anabaptist group that originated in austria in the 16th century . ... they are examples of the peaceful idyllic life that all-white communities can create for themselves . "" "" - walter """,implicit
implicit_hate_2530,"rt "" i hate you all "" "" - racist note from the black boy who raped his white teacher & slit her throat via """,implicit
implicit_hate_2531,"rt "" white tax "" "" ... this us mayor wants special tax on white people via """,implicit
implicit_hate_2532,"rt #demdebate summed up for you : "" we hate white people and can't wait until usa is majority non-white "" "" say all the white candidates on stage . """,implicit
implicit_hate_2533,"rt : jewish / jews 100 % ok zionism 0 % not okzionism is "" racist fascistn idiolgie "" "" like nazism / fascism / aparth """,implicit
implicit_hate_2534,"rt also these crazy nazis came out after weeks of people saying to "" kill all white people "" "" "" "" white people should be extinct "" "" they want a war """,implicit
implicit_hate_2535,"rt lol ! ! now maybe he can quit "" speaking "" "" for all folks with hispanic surnames ? trump 16 ! """,implicit
implicit_hate_2536,"rt national review : white working class towns "" deserve to die "" "" via """,implicit
implicit_hate_2537,"rt watch the rapid decline of "" white america "" "" over three decades """,implicit
implicit_hate_2538,"rt what if white americans were in media outlets constantly writing things like "" jewish race must be abolished "" "" or "" "" jewishprivilege must end "" "" ? """,implicit
implicit_hate_2539,"rt when will share an "" uncomfortable truth "" "" about a race other than the white race ? or does the bbc just hate europeans ? """,implicit
implicit_hate_2540,"tell the parents "" it takes more than one child per couple to save the white race . "" "" """,implicit
implicit_hate_2541,"the realist report : transsexual tv show "" good for the jews "" "" """,implicit
implicit_hate_2542,"there are very few "" white supremacists "" "" in charleston . there are more blm racist activists than any other extremist group . """,implicit
implicit_hate_2543,"unfortunately valerie grim is stuck in an outdated paradigm wherein all white advocacy is "" hate "" "" . """,implicit
implicit_hate_2544,"ur profile calls for "" reduced immigration "" "" . why not just say what u really are ? white bigot who wants 2 keep america white . """,implicit
implicit_hate_2545,"when islam is just "" stuff white people like "" "" via """,implicit
implicit_hate_2546,#california ag says #police can ignore federal illegal-alien detainers . when will you #wakeup whitey ? #news #freedom,implicit
implicit_hate_2547,#cuckservative : a person who wishes for america's return to 1950s values / strength without admitting the nation was 90 % white then ...,implicit
implicit_hate_2548,#germans are great people stop #jews an others from degrading your race an be #proud you #white #heritage,implicit
implicit_hate_2549,#gop can explicitly be the party of white christian america or it will die . it would rather die . #tcot,implicit
implicit_hate_2550,#standupwhiteman #14words white revolution is the only solution .,implicit
implicit_hate_2551,. : illegal aliens should not be able to collect add'l child tax credit . #irs inspector gen exposed fraud . #cirmarkup,implicit
implicit_hate_2552,14 reasons for white pride in america . ( elaboration details and sources . ),implicit
implicit_hate_2553,1it kinda is . they won't ever get away with it though becasue they think they can become genid for america . the problem is ie twp and va all have the same cultural origin point but different approaches . genid and the natural european nationalist parties have different origins .,implicit
implicit_hate_2554,2 / the social democrats are the cuck party the swedish democrats are the right wing nationalist party who resist the invasion .,implicit
implicit_hate_2555,800000 fast breeding hispanics having 4-6 kids . millions of new dem voters in one generation . intentional displacement of whites .,implicit
implicit_hate_2556,: american diversity work in progress : black teens kill white girl for bicycle,implicit
implicit_hate_2557,: and on the same day a bunch of over paid black athletes protest whitey's oppression . white guilt is really paying,implicit
implicit_hate_2558,: billy roper white nationalism 1.0 and #unitetheright via,implicit
implicit_hate_2559,: black on white murders grow more sadistic in south africa ( video ),implicit
implicit_hate_2560,: rt : white man lynched and robbed by a racist black gang ( video ),implicit
implicit_hate_2561,: southern nationalism has a better chance in dixie than wn / ns does in yankeedom or pacifica .,implicit
implicit_hate_2562,: survey finds 70 percent support for deporting illegal immigrants #afire #tcot #teaparty ...,implicit
implicit_hate_2563,: swedens population growth 2nd highest in eu due to mass muslim migration not birthrate,implicit
implicit_hate_2564,: thats right . they are proud of the fact that the white race is being led to its death ... the greatest race to eve ...,implicit
implicit_hate_2565,: there is no trust on immigration reform when 1000s of criminals are released instead of deported,implicit
implicit_hate_2566,: white americans have remained shockingly european despite decades of race mixing propaganda,implicit
implicit_hate_2567,: worse metro atlanta from clayton to rockdale and increasingly cobb and dekalb are black hellholes .,implicit
implicit_hate_2568,a boer fault is how they can trust white ppl . they can very easily trust other white who r non-boers .,implicit
implicit_hate_2569,a new flag for the white homeland in the northwest .,implicit
implicit_hate_2570,a tribute to the white race . take a stand for your people #wakeup ! #loveyourrace #aryan #arizona #blog,implicit
implicit_hate_2571,a white father who doesn't want a safe space for white children . if your line survives they will come to hate the memory of you .,implicit
implicit_hate_2572,adolf hitler is live again red black and white,implicit
implicit_hate_2573,again simple math . black people are 13 % of the population . white people are 63 % .,implicit
implicit_hate_2574,all for show . the israeli govt must be funneling money to the rebel media .,implicit
implicit_hate_2575,alt right crusade to free our mind and soul from pc feminist liberal jihad a,implicit
implicit_hate_2576,an interesting theory but it doesn't change that jews are white,implicit
implicit_hate_2577,and it's a shot into their own foot . white nationalism was what actually build america p,implicit
implicit_hate_2578,and you sound like a leftist shill who stabs people in the own ranks for no good reason at all .,implicit
implicit_hate_2579,another anti-white hate crime by a muslim .,implicit
implicit_hate_2580,another dead white girl at the hands of a black . they're ver going to learn .,implicit
implicit_hate_2581,anti-white race war slasher music clip teaches black children to hate and massacre whites va,implicit
implicit_hate_2582,back in 2012 i will never forget how obama went down the list appealing to non-whites on racial grounds,implicit
implicit_hate_2583,because beautiful white blonde haired babies are absolutely adorable and against everything they stand for . :(,implicit
implicit_hate_2584,believe it or not i've heard a white woman who converted to islam actually claim that islam is a feminist religion .,implicit
implicit_hate_2585,black on white murders grow more sadistic in south africa ( video ) via #onthehill,implicit
implicit_hate_2586,black youths march in peoria il screaming we need to kill all white people ! if only white people could be as united .,implicit
implicit_hate_2587,blacks and jews hate the white race . we need to have our own nation and get away from them .,implicit
implicit_hate_2588,breitbart is the #fakeright and puts israel above their white audience .,implicit
implicit_hate_2589,bruh i love white people too how do i join,implicit
implicit_hate_2590,california is an anti-white state . theblaze,implicit
implicit_hate_2591,cannonized book of 1924 ; might > new one now is filled caliphate & sharia law . people are'nt awake . as,implicit
implicit_hate_2592,dear white women : they hate & resent you no matter what so marry a white guy & have beautiful white children,implicit
implicit_hate_2593,dems have also invented a vast black / white right wing nationalist uncle tom conspiracy a 1000 legged centipede monster,implicit
implicit_hate_2594,denies t / quran instructs to kill,implicit
implicit_hate_2595,did he condemn the somali who murdered a ' white woman ? why are they even here ?,implicit
implicit_hate_2596,did you help the homeless of inferior genetics elimination from the gene pool by assisting only those homeless of superior european heritage ?,implicit
implicit_hate_2597,disgraceful censorship of you should be going after terrorist supporters not those who oppose them . rethink or i close,implicit
implicit_hate_2598,do u know why jew declare war on germany ? hitler made new economic in germany,implicit
implicit_hate_2599,do you think those bars on the windows are to keep out all the white people ?,implicit
implicit_hate_2600,eh no . white westerners are the only reason israel can exist . fuc,implicit
implicit_hate_2601,election success in #slovakia - #loveyourrace #workingclass #europe #norefugees,implicit
implicit_hate_2602,end all sanctuary cities ! ! enforce the laws no more money for illegals and refugees,implicit
implicit_hate_2603,ethnic norwegians disappearing as non-white colonization intensifies via,implicit
implicit_hate_2604,ethnomasochists ? call them anti-white !,implicit
implicit_hate_2605,even if white birthrates rise it can't match the combination of non-white migration and the net births of non-whites already here .,implicit
implicit_hate_2606,fighting the displacement of your people is not white supremacy .,implicit
implicit_hate_2607,find a white wife . be a red-piller not an oil-driller .,implicit
implicit_hate_2608,follow it's not islamophobia when they are trying to kill you .,implicit
implicit_hate_2609,from liberal white guilt or something . u think nationalism is white nationalism ? this is bigger than race . first is good 4 all americans,implicit
implicit_hate_2610,funny how most of those categories of whiteness are all more civilized and prosperous than the majority of non white civilizations,implicit
implicit_hate_2611,germany : never before seen ritual immigrant violence #swrm via,implicit
implicit_hate_2612,germany : non-white in one generation #swrm via,implicit
implicit_hate_2613,get this guy in & fighting with us on #projectsiege to take back our campuses from cultural marxism,implicit
implicit_hate_2614,go fight for white existence without us white southerners and see how far you get .,implicit
implicit_hate_2615,good 1 . white people are toast with childish self prescrided spokesment like u at the helm .,implicit
implicit_hate_2616,he'd tell you the same today . noticing adverse events involving black people is racist .,implicit
implicit_hate_2617,heather heyer is a martyr to a big fat lie concocted by the anti white liberal media & th,implicit
implicit_hate_2618,here's a fact if america was 100 % white it would be vibrant prosperous &,implicit
implicit_hate_2619,hey you enjoy your white conquest . i'll be enjoying the peace and quiet . simptico .,implicit
implicit_hate_2620,home ministry stated that pak terrorists are relentlessly trying to sneak in india prior to obama visit : sambit patra,implicit
implicit_hate_2621,hope in #hungary ! #rapefugees #refugees #wpww #whitegenocide,implicit
implicit_hate_2622,however apparently you can't even show me where the quran prohibits violence . and u say islam is peaceful ?,implicit
implicit_hate_2623,huey long assassination ( rival to jew eisenhower ),implicit
implicit_hate_2624,hunter this has nothing to do with cucking . this is about saving the white race . repea,implicit
implicit_hate_2625,i consider myself to be alt - south .,implicit
implicit_hate_2626,i hope that obnoxious chinese guy isn't part white .,implicit
implicit_hate_2627,i'm a white american and i want trump to be king .,implicit
implicit_hate_2628,i'm glad twitter only cares about hate and racism from one race . just who are the people that live in,implicit
implicit_hate_2629,i'm sure they will protect a gay jew .,implicit
implicit_hate_2630,if you are conservative you are automatically a racist . welcome to the best crowd america ever had ! maga !,implicit
implicit_hate_2631,in america today its like its a bad thing to be white and proud .,implicit
implicit_hate_2632,in germany if you notice that muslim invaders are raping your women you're a racist and your fb post is deleted,implicit
implicit_hate_2633,in meantime whites / alt-right must focus on helping themselves and establishing their own web tech to ev,implicit
implicit_hate_2634,in the book ' eye for an eye ' #jewish author john sack brags about the evils his people perpetrated on the germans after the war . #torture,implicit
implicit_hate_2635,in theory but if whites ever got tactical advantage in a full blown civil war un would step in bcuz raysis,implicit
implicit_hate_2636,instead all white people are in obama's race database ...,implicit
implicit_hate_2637,is a great organization . they are a social fraternity for white young people in america ostracized by progressive culture .,implicit
implicit_hate_2638,islam phobia = is going to kill you,implicit
implicit_hate_2639,islamist attacks : #notallmuslimspolice shootings : all white people,implicit
implicit_hate_2640,it's funny you know how many jewish people work for slate or even twitter . they se,implicit
implicit_hate_2641,it's race bro . whites need to stop denying this reality and fight fir their survival .,implicit
implicit_hate_2642,its all about voting the illegals etc . along w / voting machine fraud its their only way to win .,implicit
implicit_hate_2643,its my understanding that most abortions are by white women . judging from the surge in the non white population it,implicit
implicit_hate_2644,its not a plight . its just time for them to go home .,implicit
implicit_hate_2645,jared taylor won't even publicly stand with spencer . he's going to miss the train he's more concerned about appeasing jews .,implicit
implicit_hate_2646,jason kessler getting attacked at his press conference today is further proof that there is no free speech for white people in america .,implicit
implicit_hate_2647,jew caught and tortured rudolkf hoess : uncle ...,implicit
implicit_hate_2648,jewish harvard professor wants to abolish the white race via but i bet jews are okay in his eyes .,implicit
implicit_hate_2649,jewish mayor of st . petersburg florida ' bans ' donald trump via #withjewswelose,implicit
implicit_hate_2650,jewish money is funding #farleft radicals & jew media is pushing their propaganda .,implicit
implicit_hate_2651,jews on ' white genocide ' #whitegenocide via mass immigration .,implicit
implicit_hate_2652,john friend's blog : jews in the obama administration,implicit
implicit_hate_2653,ku klux klan heads to ferguson race riots to guard white businesses and protect innocent whites via,implicit
implicit_hate_2654,leave milo alone . he is exposing white people for their hatred of white people,implicit
implicit_hate_2655,leibstandarte adolf hitler t-shirt from the white resister | read more :,implicit
implicit_hate_2656,let's be blunt . any arab muslim found to be circulating isis propaganda should be deported immediately . it's brutal but we are at war ! #tcot,implicit
implicit_hate_2657,liberal democracy = it's not okay to be white .,implicit
implicit_hate_2658,like all political whores #obama is obedient to his #jewish #judaism #news #israel #palestine,implicit
implicit_hate_2659,look how happy she is tears of joy . #nazi #nazis4lyfe,implicit
implicit_hate_2660,lovely pictorial . white people are civilization .,implicit
implicit_hate_2661,lynching is not indian thing its inherited from islam #what punishment shari'a gives for thefts ? ? ?,implicit
implicit_hate_2662,majority of the black people die because of abortion and more white people die in the hands of cops than blacks wake up all lives matter,implicit
implicit_hate_2663,make america white agen,implicit
implicit_hate_2664,many honest people are judged & convicted unfairly but why do islamist jihadist get a pass ?,implicit
implicit_hate_2665,maybe they will reconsider . in every single election they vote against our cultural decline . it is futile because the system itself is what is driving it . this is the result that liberal democracy has produced everywhere it has been tried,implicit
implicit_hate_2666,more negroes entered america in last decade than during 300 years of slave | more : trade,implicit
implicit_hate_2667,muslim refugees thats what happened . dirty pigs ..,implicit
implicit_hate_2668,muslims attack - a common theme around the world ! !,implicit
implicit_hate_2669,muslims hate jews . 18c has nothing to do with islamic jew hatred .,implicit
implicit_hate_2670,my ancestors waged a war against the british to gain freedom to establish a representative constitutional republic called usa . did yours ?,implicit
implicit_hate_2671,nation of islam attendees . racist black police shooters in #dallas attended mosque,implicit
implicit_hate_2672,nationalism is all well & good in israel yet jews demand open borders forced multiculturalism etc in the west #hypocrisymuch,implicit
implicit_hate_2673,needs to call out the dems on their hatred of white people . go there ! it is an anti-white party,implicit
implicit_hate_2674,new editions of mein kampf & white power and how to use them for study and online activism : #nazi #wpww #news,implicit
implicit_hate_2675,nice to know we are together in our fight all white people,implicit
implicit_hate_2676,no one ever said that africa doesn't have amazing wildlife or that people don't go on safari . zimbabwe is a failed state .,implicit
implicit_hate_2677,no pakistani should ever try to come to india they can go to mosul or karbala hq of pigs,implicit
implicit_hate_2678,none ! semites aren't white .,implicit
implicit_hate_2679,now while out the white population . what happens ?,implicit
implicit_hate_2680,number 5 addition : unless they're black then call them a twitter bot or say they hate themselves .,implicit
implicit_hate_2681,obama never disavowed his racist ex pastor jeremiah wright and gave the eulogy for career klansman robert white sheets byrd .,implicit
implicit_hate_2682,obama sitting in that racist pastor jeremiah wright's church for over 20 years is far worse than scalise speaking at one pro white rally !,implicit
implicit_hate_2683,oh i see . the hijab is a joke.you are anti-muslim but you think they allowed themselves inside europe without help . or maybe you think you be allowed to speak on jewish media platforms if only you don't mention their control.nigel farage at least got results . cowards won't .,implicit
implicit_hate_2684,ohio : machete-wielding muslim injures multiple patrons at restaurant owned by pro-israel arab christian,implicit
implicit_hate_2685,our children are the future . love teach guide and most of all protect them . they will carry the torch for the white race .,implicit
implicit_hate_2686,pastor mealy mouth should be reminded that white people did more to spread christianity than any other race !,implicit
implicit_hate_2687,people like this tassia claim that being proud of being white is racist.how pathetica,implicit
implicit_hate_2688,perhaps some of the #msm is starting to open their eyes and see the true racial #truth #govt #us #africa,implicit
implicit_hate_2689,personally i think the white dems are the worst accusers and use race as a wedge issue incessantly .,implicit
implicit_hate_2690,providing wages that won't support a white family is genocidal while giving aid 2grow non-white numbers is #whitegenocide social engineering,implicit
implicit_hate_2691,ps get deported maybe new rule no legal way back in !,implicit
implicit_hate_2692,push congress to overturn gay marriage / roev wade rulings article 3 section 2 - constitution obama can't veto it ! #popefrancis #teaparty,implicit
implicit_hate_2693,racist attacks on white dutch people by mobs of muslim immigrants continue ( video ) kyttjlt,implicit
implicit_hate_2694,real quotes from anti-white globalist jew,implicit
implicit_hate_2695,refuses to denounce dr . david duke ! #makeamericagreatagain #votetrump,implicit
implicit_hate_2696,remember goys making disparaging remarks about poor less educated whites is always ok,implicit
implicit_hate_2697,rudolf hess the martyr for peace t-shirt from the white resister via,implicit
implicit_hate_2698,save the white aryan woman from extinction : only two percents of the world's population via #wpww,implicit
implicit_hate_2699,schools in germany order girls to cover up to avoid being attacked by muslim invaders via,implicit
implicit_hate_2700,secondly i think black lives matter and should be classified the same as the kkk and neo-nazi and so on .,implicit
implicit_hate_2701,sencha macrae & i talk #whitegenocide weaponization of history & hidden history of white race :,implicit
implicit_hate_2702,should change because brian is a self-hating white who pushes his agenda everywhere .,implicit
implicit_hate_2703,shut your mouth . you're clinically obese and talentless . no white man worth his salt would look at you anyway .,implicit
implicit_hate_2704,since i'm half white can i still join ? ? i may appear black but i'm white in my heart #whitelivesmatter #whitepride,implicit
implicit_hate_2705,so true but if being white and proud means i'm a racest then i will happily be called a racist . i have no problem with it at all .,implicit
implicit_hate_2706,so you're claiming he's no better than the #blacklivesmatter racist hate group ?,implicit
implicit_hate_2707,somalians celebrate christmas in denmark : horrific racially motivated attack on white couple attack-on-white-couple via,implicit
implicit_hate_2708,spoken like a true apologist for islamic supremacism .,implicit
implicit_hate_2709,sure sounds like an obama employee . mcmaster having ties to nefarious islamic groups is to be as must,implicit
implicit_hate_2710,swedish patriots seek to spread racial ideology in norway via,implicit
implicit_hate_2711,talk to god today.you cant beat god no man can.tell me kkk y hitler hate people ?,implicit
implicit_hate_2712,that they would adopt a black then have white kids,implicit
implicit_hate_2713,the #gaylobby needs the opioid crisis in order to fulfill #gaymarriage adoptions.the donald is a businessman . sure,implicit
implicit_hate_2714,the children of the wealthiest blacks in america underperform poor whites and asians,implicit
implicit_hate_2715,the comment was more of a conditional : white people must not be fractured or we'll may,implicit
implicit_hate_2716,the devil has a name : whos behind miley cyrus antics ? via #withjewswelose,implicit
implicit_hate_2717,the global white awakening via,implicit
implicit_hate_2718,the left wants white pipo to go away ...,implicit
implicit_hate_2719,the media only cares when thugs who happen to be black get hurt.innocent whites having their skulls c,implicit
implicit_hate_2720,the only identity they fear is white identity .,implicit
implicit_hate_2721,the people leaving usa becuz racist trump all want canada new zealand never mexico nigeria . who racist ?,implicit
implicit_hate_2722,the racial murder and rape of white women in america | read more : via #wr #wpww #14w,implicit
implicit_hate_2723,the white people are not running from your insults anymore . we are owning them now !,implicit
implicit_hate_2724,the white race is being slowly exterminated & our future is uncertain . will you take a stand today & join our efforts ?,implicit
implicit_hate_2725,they are dying . god bless white america,implicit
implicit_hate_2726,they are openly advocating for the murder of white people : #whitegenocide #14words #hitlerwasright #wakeup,implicit
implicit_hate_2727,they sent the europeans to america to do all the things isis is doing to demonize white people and christianity,implicit
implicit_hate_2728,they target whites everyday .,implicit
implicit_hate_2729,think media here doesnt report the whole story . think illegals were responsible 4 murdered ca tourist downtown .,implicit
implicit_hate_2730,this country was founded by whites for whites read federalist no 2,implicit
implicit_hate_2731,this is the sort of self-determination we and the broader alt-right support.would you like to discuss this in a public forum ?,implicit
implicit_hate_2732,this is the white man march #whitemanmarch,implicit
implicit_hate_2733,this issue is misleading migration is legal reason for immigration reform is e . u . human trafficking ( white slavery ) .,implicit
implicit_hate_2734,those programs are guaranteed to fail because of changing demographics - more non-whites more elderly whites,implicit
implicit_hate_2735,time will prove who r allies . national socialist party has much bigger canvass spreading far & wide .,implicit
implicit_hate_2736,top cuck : trump's agriculture secretary vows to protect illegal crop migrants blasts robotic techn via,implicit
implicit_hate_2737,trump is a symbol of white america regardless if he is / ourguy / or not and he,implicit
implicit_hate_2738,u are actually anti-white & a race traitor . what a coward too scared to stand for his own . no black or asian would think like u .,implicit
implicit_hate_2739,uk school downgraded for being overly white . this must stop ! ! ! via,implicit
implicit_hate_2740,us appeals court revives holocaust suit against hungary via #withjewswelose,implicit
implicit_hate_2741,us citizens don't matter . especially if you're a white male . this is the new american illegal & nonenglish speaking,implicit
implicit_hate_2742,us will have a civil war . stupid white libs who call white people privileged,implicit
implicit_hate_2743,very important american #nazi party report : #politics #freedom #14words,implicit
implicit_hate_2744,video : british national socialists protest at sa embassy against white genocide in south africa via,implicit
implicit_hate_2745,wake up white america ! ! your end is coming :,implicit
implicit_hate_2746,wakefield doesn't like white americans . nothing new .,implicit
implicit_hate_2747,war afoot now : rampantblack terrorism targeting whites >,implicit
implicit_hate_2748,we don't want your anti-white hate in our state .,implicit
implicit_hate_2749,we hindus offer lord krishna's package to muslims--give us 3 temples and keep 39997 masjids . i hope muslim leaders don't become duryodhans,implicit
implicit_hate_2750,we know that libtards hate black people what if this fallen officer had been white would he still skip ?,implicit
implicit_hate_2751,weak white people have nearly destroyed us . no other race is so self-hating .,implicit
implicit_hate_2752,well they could let them creep in like the illegals from so . of border !,implicit
implicit_hate_2753,well that's because there is no such thing as white privilege ! that's just a sham created by an old evil communist white guy by the name of soros to divide our country ! only self loathing white sjw with a guilty conscience for their own bias believe the white privilege myth !,implicit
implicit_hate_2754,what are the black lives matter rallies supposed to do to white people that support law & order ?,implicit
implicit_hate_2755,what is a white hispanic ?,implicit
implicit_hate_2756,what pronoun should we use to refer to people who are transitioning into martians ?,implicit
implicit_hate_2757,what's worse : a white animal abuser or a black jew ?,implicit
implicit_hate_2758,when you're writing about a heartless black-on-white murder the msm egged on rule one is * make sure * the msm doesn't think you're a racist .,implicit
implicit_hate_2759,wherever the alt-right / lite differ ideologically we're united by an uncucked defiant spirit . we're a different breed .,implicit
implicit_hate_2760,which is why we need an indefinite moratorium on immigration and refugee resettlement . we need legislation today . tomorrow is far too late .,implicit
implicit_hate_2761,white christian immigration only the usa was founded as a white christian nation #fact,implicit
implicit_hate_2762,white genocide could be code for ending race . an amorphous cultureless slave race is what they want .,implicit
implicit_hate_2763,white girl shot to death for fun by black racist murders via #savewhites,implicit
implicit_hate_2764,white house is muslim,implicit
implicit_hate_2765,white identity is timelesa,implicit
implicit_hate_2766,white men aren't in charge of black people killing each other !,implicit
implicit_hate_2767,white nationalist do not hate other races we wish only to separate ourselves from them to preserve our heritage culture and identity,implicit
implicit_hate_2768,white people are going to fight back . we have every right to resist our own genocide .,implicit
implicit_hate_2769,white people have the right to their own countries . the founding fathers made it explicitly clear the us was a haven for white europeans .,implicit
implicit_hate_2770,white power via,implicit
implicit_hate_2771,white pride website,implicit
implicit_hate_2772,white supremacist don't like jews are black ppl . trumps family is jewish . trump helps african american,implicit
implicit_hate_2773,whites need sanctuary . but they need much pruning too . were it not for internal rot then this wouldn't be an issue .,implicit
implicit_hate_2774,whites who're true to themselves and their people .,implicit
implicit_hate_2775,why is #whitelivesmatter racist ? it isn't ...,implicit
implicit_hate_2776,why not love hate ? the donald loves hate . white nationalists love hate . let's love hate !,implicit
implicit_hate_2777,will incessantly talk about evil white people and / or have no problem focusing on the race of non-whites in a positive way .,implicit
implicit_hate_2778,yeah shut up . the dems hate white people . they hate the south #jointaddress,implicit
implicit_hate_2779,yes unless you're not white and you're trying to silence all [ white ] opposition .,implicit
implicit_hate_2780,yes white people in general are the new jews for the new kkk / antifa .,implicit
implicit_hate_2781,yes ~ blacks & hispanics but the asians need police to protect them from those 2 racial / ethnic groups,implicit
implicit_hate_2782,you believe nelson mandela was a freedom fighter #cuckservative,implicit
implicit_hate_2783,you get the european situation where large amounts of non employed non educated immigrants come to europe and start their micro-communities here with high crime rates and all sorts of problem like in the uk and also in the nl and germany 2 /,implicit
implicit_hate_2784,you go guys white power,implicit
implicit_hate_2785,you guys seem really cool . how can i join your white power party ?,implicit
implicit_hate_2786,you jihad enablers are so filled with hate it oozes out of your every utterance .,implicit
implicit_hate_2787,you mean white genocide,implicit
implicit_hate_2788,you want black nationalism . there's no diff between the two except that if a white person says they want to focus on white it's racist . but a black person says that it's all good . so riddle me that ? id say both are retarded .,implicit
implicit_hate_2789,your are saving face with muslims in general so you do not get fire bombed . the candy coating does not cut it .,implicit
implicit_hate_2790,""" we must secure the existence of our people and a future for southern children . "" "" """,implicit
implicit_hate_2791,"gob bluth stabbed by white power bill : "" white power "" "" "" "" ( but ) i'm white . "" "" #whitepower #news #quote """,implicit
implicit_hate_2792,"if enjoying a white nation is "" racist "" "" then i'm a proud "" "" racist "" "" ! """,implicit
implicit_hate_2793,"if you're white you don't need to "" join "" "" anything . your skin is your uniform . have white children and teach the our culture """,implicit
implicit_hate_2794,"lol ~ no surprise ~ jews proliferate "" perceived racism "" "" and "" "" anti-white agenda "" "" """,implicit
implicit_hate_2795,"pretty much . the double standard is absolutely appalling . every single one of them always say "" we should help everyone "" "" in theory but this is only going one way . non-whites help their own and whites do not help our own . we're done with that . """,implicit
implicit_hate_2796,"rt "" national-socialism is race-based which means that we look at every issue with the thought is it good or harmful to the white race ? "" "" """,implicit
implicit_hate_2797,"rt "" roof probably reacted to barrack obamas presidency & the rapidly declining percentage of whites in the us population . "" "" - """,implicit
implicit_hate_2798,"rt : is a communist jew-hater who supports the "" palestinian "" "" jihad & you demonize us . bravo ! """,implicit
implicit_hate_2799,"rt imagine being so crippled by white guilt you become a "" journalist "" "" and tell all white people they are 100 % racist . """,implicit
implicit_hate_2800,"rt more anti-jew hate from "" nothing to do with islam "" "" """,implicit
implicit_hate_2801,"rt turns out there are no "" safe spaces "" "" in #merkel germany . all filled with invaders . """,implicit
implicit_hate_2802,"the left celebrates "" diversity "" "" and racial bias in the judiciary but hisses "" "" racist "" "" when trump brings it up """,implicit
implicit_hate_2803,"the people in those countries were raping children and cutting off female genitalia but "" they wuz kings ! "" "" right ? lol """,implicit
implicit_hate_2804,"what does sharia law mean ? two words : they can take all are white christian woman even if they married to us and if we protest we "" racist "" "" """,implicit
implicit_hate_2805,"white rhodesians boers ; we knew about jews trusted them as "" white "" "" . we blinded ourselves 2 what jews did . """,implicit
implicit_hate_2806,"with every "" antifa "" "" aggression the eyes and minds of whites will be opened and our movement will grow ever stronger ! """,implicit
implicit_hate_2807,#altright are the only true right . the gop are marxist diversity enablers . white america deserves better than this !,implicit
implicit_hate_2808,#p2 very bad translation but poll shows 93 % of russians are concerned about the future of the white race . hail russia !,implicit
implicit_hate_2809,#parisattacks let them in #brusselsattacks let them in #germanyattacks let them in let them in or be attacked ? ? ?,implicit
implicit_hate_2810,#rahowa - britain sees race war brewing between non-white invaders,implicit
implicit_hate_2811,#roof and jared taylor have something in common they both like jews and think they are useful .,implicit
implicit_hate_2812,#southafrica : the white #refugees no one wants via,implicit
implicit_hate_2813,- does anyone here at #queer want america to become islamic and be forced to dress like zahra billoo ?,implicit
implicit_hate_2814,. . i hear you guys had a #safespace for gay white male atheist feminists #altright,implicit
implicit_hate_2815,. i just closed my account . i won't be a customer of a company that supports jihad even if,implicit
